话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.74E+15,琦大方,60,208,101122971,486168,2022/7/29 7:08,"[('20240906', 88), ('20240907', 78), ('20240908', 108), ('20240909', 78), ('20240910', 40), ('20240911', 87), ('20240912', 21), ('20240913', 39), ('20240914', 21), ('20240915', 62), ('20240916', 56), ('20240917', 62), ('20240918', 56), ('20240919', 56)]",-32,整体下降趋势
1.76E+15,逍遥仙姑,39,118,690792,5854,2023/2/11 2:24,"[('20240906', 71), ('20240907', 119), ('20240908', 55), ('20240909', 102), ('20240910', 120), ('20240911', 160), ('20240912', 102), ('20240913', 39), ('20240914', 39), ('20240915', 21), ('20240916', 84), ('20240917', 22), ('20240918', 39), ('20240919', 39)]",-32,整体下降趋势
1.68E+15,好书解读,0,319,4643378,14556,2020/9/4 2:56,"[('20240906', 32), ('20240907', 47), ('20240908', 22), ('20240909', 23), ('20240909', 0), ('20240910', 22), ('20240911', 30), ('20240911', 0), ('20240912', 29), ('20240912', 0), ('20240913', 22), ('20240914', 0), ('20240914', 22), ('20240915', 29), ('20240915', 0), ('20240916', 36), ('20240916', 0), ('20240917', 31), ('20240917', 0), ('20240918', 22), ('20240918', 0)]",-32,整体下降趋势
1.77E+15,上海心理学会,53,4,423811,105952,2023/5/25 7:08,"[('20240906', 56), ('20240907', 35), ('20240908', 32), ('20240909', 53), ('20240910', 28), ('20240911', 61), ('20240912', 28), ('20240913', 24), ('20240914', 34), ('20240915', 26), ('20240916', 25), ('20240917', 24), ('20240918', 24), ('20240919', 24)]",-32,整体下降趋势
1.61E+15,容易生气,64,192,1143523,5955,2018/8/21 14:59,"[('20240906', 54), ('20240907', 43), ('20240908', 32), ('20240909', 71), ('20240910', 38), ('20240911', 36), ('20240912', 54), ('20240913', 37), ('20240914', 30), ('20240915', 22), ('20240916', 22), ('20240917', 30), ('20240918', 29), ('20240919', 22)]",-32,整体下降趋势
1.66E+15,贵阳二手,318,2280,30741790,13483,2020/4/6 23:44,"[('20240906', 106), ('20240907', 121), ('20240908', 105), ('20240909', 100), ('20240910', 129), ('20240911', 70), ('20240912', 73), ('20240913', 241), ('20240914', 96), ('20240915', 83), ('20240916', 82), ('20240917', 100), ('20240918', 83), ('20240919', 73)]",-33,整体下降趋势
1.72E+15,尹烨教授硬核科普,146,5917,195623411,33061,2022/1/17 12:08,"[('20240906', 100), ('20240907', 97), ('20240908', 108), ('20240909', 101), ('20240910', 86), ('20240911', 160), ('20240912', 0), ('20240912', 67), ('20240913', 155), ('20240914', 97), ('20240915', 80), ('20240916', 68), ('20240917', 84), ('20240918', 98), ('20240919', 66)]",-34,整体下降趋势
1.63E+15,旅居巴厘岛,86,129,240548,1864,2019/2/12 15:29,"[('20240906', 118), ('20240907', 104), ('20240908', 88), ('20240909', 176), ('20240910', 106), ('20240911', 72), ('20240912', 57), ('20240913', 60), ('20240914', 21), ('20240915', 39), ('20240916', 21), ('20240917', 39), ('20240918', 21), ('20240919', 84)]",-34,整体下降趋势
1.78E+15,武志红讲深度关系,82,64,3244001,50687,2023/11/21 10:00,"[('20240906', 70), ('20240907', 40), ('20240908', 65), ('20240909', 70), ('20240910', 68), ('20240911', 56), ('20240912', 48), ('20240913', 98), ('20240914', 29), ('20240915', 22), ('20240916', 56), ('20240917', 63), ('20240918', 47), ('20240919', 36)]",-34,整体下降趋势
1.68E+15,情感治愈馆,662,1921,52622776,27393,2020/8/14 18:30,"[('20240906', 279), ('20240907', 525), ('20240908', 276), ('20240909', 253), ('20240910', 360), ('20240911', 266), ('20240912', 303), ('20240913', 226), ('20240914', 260), ('20240915', 298), ('20240916', 262), ('20240917', 248), ('20240918', 371), ('20240919', 244)]",-35,整体下降趋势
1.77E+15,彩虹张掖千人主播团矩阵,123,3050,4046897,1326,2023/5/22 0:21,"[('20240906', 91), ('20240907', 57), ('20240908', 84), ('20240910', 59), ('20240911', 46), ('20240912', 68), ('20240913', 44), ('20240914', 64), ('20240915', 94), ('20240916', 39), ('20240917', 97), ('20240918', 59), ('20240919', 56)]",-35,整体下降趋势
1.65E+15,亲密关系沟通,32,761,6292968,8269,2019/12/18 3:15,"[('20240906', 56), ('20240907', 22), ('20240908', 40), ('20240909', 21), ('20240910', 50), ('20240911', 44), ('20240912', 39), ('20240913', 40), ('20240914', 21), ('20240915', 21), ('20240916', 46), ('20240917', 22), ('20240918', 46), ('20240919', 21)]",-35,整体下降趋势
1.68E+15,人生哲学正能量,1952,2814,22235864,7901,2020/10/5 23:53,"[('20240906', 162), ('20240907', 187), ('20240908', 109), ('20240909', 83), ('20240910', 111), ('20240911', 99), ('20240912', 101), ('20240913', 99), ('20240914', 175), ('20240915', 80), ('20240916', 115), ('20240917', 112), ('20240918', 1762), ('20240919', 126)]",-36,整体下降趋势
1.74E+15,做自己生活的观众,271,5416,24207891,4469,2022/8/21 19:16,"[('20240906', 100), ('20240907', 52), ('20240907', 0), ('20240908', 0), ('20240908', 36), ('20240909', 49), ('20240909', 0), ('20240910', 44), ('20240910', 0), ('20240911', 53), ('20240911', 0), ('20240912', 86), ('20240913', 75), ('20240913', 0), ('20240914', 101), ('20240915', 92), ('20240916', 86), ('20240917', 77), ('20240918', 77), ('20240919', 63)]",-37,整体下降趋势
1.68E+15,毛不易人生目标,21,125,36654896,293239,2020/11/13 3:24,"[('20240907', 58), ('20240909', 21), ('20240910', 28), ('20240911', 22), ('20240911', 0), ('20240913', 22), ('20240914', 21), ('20240915', 35), ('20240916', 0), ('20240916', 21), ('20240917', 39), ('20240919', 21)]",-37,整体下降趋势
1.67E+15,商务送礼,262,11481,20303275,1768,2020/6/17 3:22,"[('20240906', 128), ('20240907', 113), ('20240907', 0), ('20240908', 111), ('20240909', 262), ('20240910', 378), ('20240911', 134), ('20240912', 0), ('20240912', 74), ('20240913', 146), ('20240914', 75), ('20240915', 86), ('20240916', 56), ('20240917', 63), ('20240918', 97), ('20240919', 90)]",-38,整体下降趋势
1.61E+15,成长人生,3201,1148,13452546,11718,2018/8/4 15:59,"[('20240906', 717), ('20240907', 659), ('20240908', 608), ('20240909', 1450), ('20240910', 1320), ('20240911', 816), ('20240912', 592), ('20240913', 1153), ('20240914', 757), ('20240915', 803), ('20240916', 908), ('20240917', 803), ('20240918', 803), ('20240919', 679)]",-38,整体下降趋势
1.60E+15,学习状态,0,2095,19151299,9141,2018/3/31 3:50,"[('20240906', 60), ('20240906', 0), ('20240907', 57), ('20240908', 54), ('20240909', 0), ('20240909', 24), ('20240910', 58), ('20240911', 0), ('20240911', 49), ('20240912', 41), ('20240913', 23), ('20240914', 41), ('20240915', 50), ('20240916', 26), ('20240917', 0), ('20240917', 26), ('20240918', 0), ('20240918', 22)]",-38,整体下降趋势
7.38E+18,正能量上热榜我要上热门,22,9,473627,52625,2024/6/25 9:52,"[('20240906', 59), ('20240907', 21), ('20240908', 39), ('20240909', 39), ('20240910', 21), ('20240911', 21), ('20240912', 22), ('20240913', 21), ('20240914', 21), ('20240915', 45), ('20240916', 39), ('20240918', 21), ('20240919', 21)]",-38,整体下降趋势
7.41E+18,过分认真的人都不会活得太幸福,48,1,33276,33276,2024/9/3 11:16,"[('20240906', 60), ('20240907', 37), ('20240908', 25), ('20240909', 38), ('20240910', 45), ('20240911', 23), ('20240912', 30), ('20240913', 29), ('20240914', 29), ('20240915', 21), ('20240916', 29), ('20240917', 23), ('20240918', 22), ('20240919', 22)]",-38,整体下降趋势
1.66E+15,见晴天,409,24,318666,13277,2020/4/24 11:49,"[('20240906', 149), ('20240907', 81), ('20240908', 112), ('20240909', 114), ('20240910', 215), ('20240911', 92), ('20240912', 104), ('20240913', 105), ('20240914', 117), ('20240915', 105), ('20240916', 108), ('20240917', 140), ('20240918', 117), ('20240919', 109)]",-40,整体下降趋势
7.37E+18,瑷尔博士厚脸皮养成计划,0,6,21279840,3546640,2024/5/18 8:57,"[('20240906', 40), ('20240906', 0), ('20240907', 63), ('20240908', 106), ('20240909', 0), ('20240909', 67), ('20240910', 27), ('20240910', 0), ('20240911', 45), ('20240911', 0), ('20240912', 28), ('20240912', 0), ('20240913', 52), ('20240914', 97), ('20240915', 52), ('20240915', 0), ('20240916', 56), ('20240916', 0), ('20240917', 0), ('20240917', 45), ('20240918', 28), ('20240918', 0)]",-40,整体下降趋势
1.68E+15,善知识分享,29,835,2617857,3135,2020/9/9 22:01,"[('20240906', 62), ('20240907', 42), ('20240908', 39), ('20240909', 22), ('20240910', 39), ('20240911', 39), ('20240912', 78), ('20240913', 45), ('20240916', 39), ('20240917', 62), ('20240918', 28), ('20240919', 21)]",-41,整体下降趋势
1.71E+15,吴英绪,508,538,19527192,36295,2021/8/21 3:47,"[('20240906', 302), ('20240907', 380), ('20240908', 411), ('20240909', 280), ('20240910', 322), ('20240911', 233), ('20240912', 264), ('20240913', 284), ('20240914', 372), ('20240915', 246), ('20240916', 263), ('20240917', 225), ('20240918', 283), ('20240919', 260)]",-42,整体下降趋势
1.65E+15,远离那些负能量的人,25,205,187245,913,2019/11/12 0:43,"[('20240910', 64), ('20240911', 34), ('20240912', 24), ('20240913', 23), ('20240914', 22), ('20240915', 22), ('20240918', 21), ('20240919', 21)]",-43,整体下降趋势
1.73E+15,房姐若涵,256,334,18972645,56804,2022/5/31 9:07,"[('20240906', 194), ('20240907', 142), ('20240908', 178), ('20240909', 174), ('20240910', 145), ('20240911', 216), ('20240912', 181), ('20240913', 113), ('20240914', 131), ('20240915', 215), ('20240916', 142), ('20240917', 105), ('20240918', 131), ('20240919', 151)]",-43,整体下降趋势
1.67E+15,心态状态,466,36,51825,1439,2020/5/29 7:38,"[('20240913', 499), ('20240914', 39), ('20240915', 42), ('20240916', 106), ('20240917', 60), ('20240918', 41), ('20240919', 454)]",-45,整体下降趋势
1.59E+15,强者之路,278,3484,34251475,9831,2017/12/27 5:23,"[('20240906', 153), ('20240907', 137), ('20240908', 128), ('20240909', 120), ('20240910', 121), ('20240911', 179), ('20240912', 87), ('20240912', 0), ('20240913', 166), ('20240914', 109), ('20240915', 144), ('20240916', 103), ('20240917', 105), ('20240918', 97), ('20240919', 108)]",-45,整体下降趋势
1.67E+15,阶层跨越,1134,6142,75733743,12330,2020/8/6 10:08,"[('20240906', 531), ('20240907', 672), ('20240908', 582), ('20240909', 697), ('20240910', 378), ('20240911', 364), ('20240912', 406), ('20240913', 370), ('20240914', 276), ('20240915', 236), ('20240916', 488), ('20240917', 412), ('20240918', 394), ('20240919', 485)]",-46,整体下降趋势
1.63E+15,心猿意马,0,509,2574515,5057,2019/2/16 11:27,"[('20240906', 46), ('20240907', 21), ('20240908', 0), ('20240912', 0), ('20240918', 0)]",-46,整体下降趋势
1.76E+15,小陈在重启人生,207,100,12352994,123529,2023/1/22 13:07,"[('20240906', 161), ('20240907', 162), ('20240908', 139), ('20240909', 86), ('20240910', 99), ('20240911', 106), ('20240912', 119), ('20240913', 160), ('20240914', 63), ('20240915', 112), ('20240916', 80), ('20240917', 130), ('20240918', 57), ('20240919', 114)]",-47,整体下降趋势
1.58E+15,心态很重要,369,75544,244609631,3237,2017/11/23 5:21,"[('20240906', 171), ('20240907', 151), ('20240908', 232), ('20240909', 211), ('20240910', 216), ('20240911', 130), ('20240912', 133), ('20240913', 189), ('20240914', 173), ('20240915', 181), ('20240916', 217), ('20240917', 204), ('20240918', 74), ('20240919', 122)]",-49,整体下降趋势
1.61E+15,优质女生,45,1380,9429036,6832,2018/9/30 2:48,"[('20240906', 74), ('20240906', 0), ('20240907', 67), ('20240908', 47), ('20240909', 206), ('20240910', 70), ('20240911', 41), ('20240912', 23), ('20240912', 0), ('20240913', 0), ('20240913', 23), ('20240914', 40), ('20240915', 36), ('20240915', 0), ('20240916', 39), ('20240917', 46), ('20240918', 0), ('20240918', 22), ('20240919', 24)]",-50,整体下降趋势
1.72E+15,罗振宇跨年谈软技能,29,125,25468785,203750,2021/12/31 15:08,"[('20240906', 71), ('20240907', 21), ('20240908', 46), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 29), ('20240913', 28), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",-50,整体下降趋势
1.62E+15,女人自立,0,10550,118895226,11269,2018/10/31 16:13,"[('20240908', 50), ('20240909', 61), ('20240909', 0), ('20240910', 0), ('20240911', 0), ('20240913', 51), ('20240913', 0), ('20240917', 0), ('20240918', 0)]",-50,整体下降趋势
1.69E+15,沙小荔,75,88,16321711,185473,2021/2/9 4:44,"[('20240906', 115), ('20240907', 78), ('20240908', 103), ('20240909', 79), ('20240910', 21), ('20240911', 41), ('20240912', 41), ('20240913', 63), ('20240914', 87), ('20240915', 56), ('20240916', 21), ('20240917', 73), ('20240918', 73), ('20240919', 62)]",-53,整体下降趋势
1.79E+15,年轻就去深蓝,627,2311,146695626,63477,2023/12/28 8:22,"[('20240906', 148), ('20240907', 165), ('20240908', 138), ('20240908', 0), ('20240909', 96), ('20240910', 182), ('20240911', 221), ('20240912', 123), ('20240913', 91), ('20240914', 0), ('20240914', 110), ('20240915', 166), ('20240915', 0), ('20240916', 242), ('20240917', 164), ('20240918', 93), ('20240918', 0), ('20240919', 91)]",-57,整体下降趋势
1.73E+15,如一先生,441,574,15395423,26821,2022/4/11 16:12,"[('20240906', 462), ('20240907', 534), ('20240908', 578), ('20240909', 644), ('20240910', 683), ('20240911', 523), ('20240912', 370), ('20240913', 568), ('20240914', 509), ('20240915', 350), ('20240916', 319), ('20240917', 314), ('20240918', 478), ('20240919', 405)]",-57,整体下降趋势
1.67E+15,陈数语录,135,823,24973481,30344,2020/4/28 23:55,"[('20240906', 97), ('20240907', 86), ('20240908', 75), ('20240909', 63), ('20240910', 101), ('20240911', 83), ('20240912', 68), ('20240913', 82), ('20240914', 86), ('20240915', 49), ('20240916', 48), ('20240917', 67), ('20240918', 62), ('20240919', 40)]",-57,整体下降趋势
1.67E+15,佛学智慧人生,238,7129,28346313,3976,2020/7/14 6:06,"[('20240906', 192), ('20240907', 202), ('20240908', 234), ('20240909', 138), ('20240910', 86), ('20240911', 169), ('20240912', 147), ('20240913', 177), ('20240914', 217), ('20240915', 111), ('20240916', 166), ('20240917', 116), ('20240918', 134), ('20240919', 133)]",-59,整体下降趋势
7.41E+18,宝龙王,123,8,84312,10539,2024/8/28 12:00,"[('20240906', 164), ('20240907', 100), ('20240908', 107), ('20240909', 39), ('20240910', 39), ('20240911', 68), ('20240912', 56), ('20240913', 55), ('20240914', 62), ('20240916', 23), ('20240917', 41), ('20240918', 52), ('20240919', 103)]",-61,整体下降趋势
1.71E+15,强迫意向,94,17,82205,4835,2021/7/15 6:03,"[('20240906', 105), ('20240907', 42), ('20240908', 47), ('20240909', 26), ('20240910', 46), ('20240911', 32), ('20240912', 38), ('20240913', 43), ('20240914', 25), ('20240915', 46), ('20240916', 23), ('20240917', 24), ('20240918', 23), ('20240919', 42)]",-63,整体下降趋势
1.69E+15,先进表彰,143,134,3574547,26675,2021/1/29 15:13,"[('20240909', 142), ('20240910', 290), ('20240911', 169), ('20240912', 70), ('20240913', 54), ('20240914', 69), ('20240915', 49), ('20240916', 74), ('20240917', 43), ('20240918', 40), ('20240919', 78)]",-64,整体下降趋势
1.68E+15,何为目标,121,2,390089,195044,2020/11/6 16:00,"[('20240906', 88), ('20240907', 114), ('20240908', 99), ('20240909', 53), ('20240910', 44), ('20240911', 97), ('20240912', 29), ('20240913', 37), ('20240914', 44), ('20240915', 24), ('20240916', 53), ('20240917', 39), ('20240918', 37), ('20240919', 23)]",-65,整体下降趋势
1.67E+15,老好人怎么改变,537,159,1397232,8787,2020/7/7 15:35,"[('20240906', 166), ('20240907', 136), ('20240908', 174), ('20240909', 92), ('20240910', 84), ('20240911', 112), ('20240912', 117), ('20240913', 78), ('20240914', 93), ('20240915', 125), ('20240916', 138), ('20240917', 130), ('20240918', 105), ('20240919', 96)]",-70,整体下降趋势
1.77E+15,锋老师讲升学,3290,760,19262785,25345,2023/8/13 9:09,"[('20240906', 576), ('20240907', 500), ('20240908', 639), ('20240909', 649), ('20240910', 658), ('20240911', 408), ('20240912', 425), ('20240913', 315), ('20240914', 651), ('20240915', 739), ('20240916', 1859), ('20240917', 1064), ('20240918', 724), ('20240919', 504)]",-72,整体下降趋势
1.74E+15,维娜一心,147,129,2525710,19579,2022/7/9 3:16,"[('20240906', 167), ('20240907', 102), ('20240908', 97), ('20240909', 70), ('20240910', 1006), ('20240911', 127), ('20240912', 80), ('20240913', 58), ('20240914', 107), ('20240915', 75), ('20240916', 177), ('20240917', 73), ('20240918', 88), ('20240919', 94)]",-73,整体下降趋势
1.61E+15,不脆弱,21,153,522929,3417,2018/9/12 11:13,"[('20240913', 96), ('20240917', 22), ('20240918', 21), ('20240919', 21)]",-75,整体下降趋势
1.62E+15,金钱如粪土,118,360,1474751,4096,2019/1/22 6:59,"[('20240916', 99), ('20240917', 31), ('20240918', 32), ('20240919', 23)]",-76,整体下降趋势
1.78E+15,易起聊天,933,79,12054083,152583,2023/8/26 3:55,"[('20240906', 292), ('20240907', 567), ('20240908', 462), ('20240909', 278), ('20240910', 360), ('20240911', 209), ('20240912', 265), ('20240913', 299), ('20240914', 555), ('20240915', 315), ('20240916', 286), ('20240917', 238), ('20240918', 237), ('20240919', 215)]",-77,整体下降趋势
1.72E+15,三十天改变一生,38,60,1987728,33128,2021/12/11 11:00,"[('20240906', 100), ('20240907', 79), ('20240908', 79), ('20240909', 63), ('20240910', 40), ('20240911', 62), ('20240912', 142), ('20240913', 56), ('20240914', 40), ('20240915', 28), ('20240916', 63), ('20240917', 40), ('20240918', 73), ('20240919', 22)]",-78,整体下降趋势
1.63E+15,成大事的女人,75,326,7287415,22354,2019/3/1 13:10,"[('20240907', 108), ('20240907', 0), ('20240908', 21), ('20240909', 21), ('20240911', 21), ('20240913', 22), ('20240914', 21), ('20240915', 41), ('20240916', 33), ('20240917', 44), ('20240918', 22), ('20240919', 29)]",-79,整体下降趋势
1.66E+15,唠嗑日常,2305,8400,121467964,14460,2020/2/13 19:43,"[('20240906', 530), ('20240907', 595), ('20240908', 776), ('20240909', 622), ('20240910', 494), ('20240911', 327), ('20240912', 1355), ('20240913', 519), ('20240914', 432), ('20240915', 359), ('20240916', 1118), ('20240917', 453), ('20240918', 526), ('20240919', 450)]",-80,整体下降趋势
1.76E+15,成事不二堂,430,1200,29248197,24373,2023/4/10 8:39,"[('20240906', 361), ('20240907', 338), ('20240908', 462), ('20240909', 316), ('20240910', 428), ('20240911', 347), ('20240912', 453), ('20240913', 332), ('20240914', 390), ('20240915', 292), ('20240916', 297), ('20240917', 220), ('20240918', 333), ('20240919', 280)]",-81,整体下降趋势
