话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1609959017859076,心理成长,1100,9367,25968797,2772,2018-08-27 13:29:26,"[('20240906', 913), ('20240907', 788), ('20240908', 490), ('20240909', 528), ('20240910', 953), ('20240911', 759), ('20240912', 473), ('20240913', 459), ('20240914', 497), ('20240915', 371), ('20240916', 398), ('20240917', 330), ('20240918', 402), ('20240919', 483)]",-430,整体下降趋势
1699265836579840,宫崎骏书摘,1099,14139,333365658,23577,2021-05-09 07:44:42,"[('20240906', 680), ('20240907', 592), ('20240908', 450), ('20240909', 570), ('20240910', 1507), ('20240911', 904), ('20240912', 875), ('20240913', 653), ('20240914', 374), ('20240915', 604), ('20240916', 250), ('20240917', 220), ('20240918', 165), ('20240919', 219)]",-461,整体下降趋势
1664052759061511,书法原创作品,1096,13800,82299101,5963,2020-04-15 15:28:35,"[('20240906', 486), ('20240907', 8070), ('20240908', 861), ('20240909', 7579), ('20240910', 21831), ('20240911', 1997), ('20240912', 857), ('20240913', 615), ('20240914', 390), ('20240915', 232), ('20240916', 288), ('20240917', 192), ('20240918', 178), ('20240919', 253)]",-233,整体下降趋势
1647536378549262,下辈子不婚不嫁,1096,330,533712,1617,2019-10-16 08:05:30,"[('20240911', 366), ('20240912', 468), ('20240913', 525), ('20240914', 198), ('20240915', 187), ('20240916', 131), ('20240917', 285), ('20240918', 178), ('20240919', 214)]",-152,整体下降趋势
1738323537067076,恋爱聊天话术大全,1095,2839,16975122,5979,2022-07-14 10:30:29,"[('20240906', 54), ('20240907', 30), ('20240908', 43), ('20240909', 39), ('20240909', 0), ('20240910', 44), ('20240911', 26), ('20240912', 57), ('20240913', 26), ('20240913', 0), ('20240914', 43), ('20240915', 0), ('20240915', 371), ('20240916', 0), ('20240916', 466), ('20240917', 196), ('20240918', 0), ('20240918', 186), ('20240919', 134)]",80,整体上升趋势
1584770894946318,下辈子我要做男人,1094,19328,42761152,2212,2017-11-22 12:55:00,"[('20240906', 450), ('20240907', 438), ('20240908', 407), ('20240909', 339), ('20240910', 1300), ('20240911', 497), ('20240912', 287), ('20240913', 381), ('20240914', 858), ('20240915', 247), ('20240916', 211), ('20240917', 174), ('20240918', 238), ('20240919', 235)]",-215,整体下降趋势
1660553783577604,情感文案孤独患者,1094,58678,239671072,4084,2020-03-08 00:36:30,"[('20240906', 280), ('20240907', 343), ('20240908', 261), ('20240909', 286), ('20240910', 291), ('20240911', 341), ('20240912', 489), ('20240913', 343), ('20240914', 308), ('20240915', 258), ('20240916', 280), ('20240917', 337), ('20240918', 519), ('20240919', 538)]",258,整体上升趋势
1721066695356423,情感热门书单,1093,1639,13769248,8401,2022-01-04 23:02:36,"[('20240906', 12436), ('20240907', 9053), ('20240908', 3009), ('20240909', 6895), ('20240910', 1761), ('20240911', 694), ('20240912', 456), ('20240913', 432), ('20240914', 417), ('20240915', 190), ('20240916', 194), ('20240917', 126), ('20240918', 173), ('20240919', 225)]",-12211,整体下降趋势
1693140632612872,暖哥暖老师,1089,220,7427835,33762,2021-03-02 17:23:07,"[('20240906', 867), ('20240907', 998), ('20240908', 1191), ('20240909', 1054), ('20240910', 971), ('20240911', 733), ('20240912', 972), ('20240913', 808), ('20240914', 810), ('20240915', 936), ('20240916', 691), ('20240917', 662), ('20240918', 1044), ('20240919', 876)]",9,整体上升趋势
1609061860355076,丑书,1088,6676,83319768,12480,2018-08-17 15:49:30,"[('20240906', 534), ('20240907', 371), ('20240908', 509), ('20240909', 457), ('20240910', 410), ('20240911', 374), ('20240912', 428), ('20240913', 344), ('20240914', 497), ('20240915', 418), ('20240916', 523), ('20240917', 338), ('20240918', 212), ('20240919', 424)]",-110,整体下降趋势
1726458397577243,杏子情话,1513,2918,48637442,16668,2022-03-05 11:21:01,"[('20240906', 313), ('20240907', 315), ('20240908', 450), ('20240909', 453), ('20240910', 486), ('20240911', 331), ('20240912', 202), ('20240913', 337), ('20240914', 148), ('20240915', 220), ('20240916', 281), ('20240917', 239), ('20240918', 233), ('20240919', 1281)]",968,整体上升趋势
1662929134048263,投展,1087,796,5099616,6406,2020-04-03 05:46:56,"[('20240906', 88), ('20240907', 112), ('20240908', 98), ('20240909', 103), ('20240910', 89), ('20240911', 39), ('20240912', 132), ('20240913', 110), ('20240914', 270), ('20240915', 284), ('20240916', 428), ('20240917', 274), ('20240918', 374), ('20240919', 228)]",140,整体上升趋势
1599883068662798,活法,6424,17495,250103623,14295,2018-05-08 08:16:32,"[('20240906', 335), ('20240907', 264), ('20240908', 400), ('20240909', 302), ('20240910', 484), ('20240911', 342), ('20240912', 251), ('20240913', 307), ('20240914', 248), ('20240915', 277), ('20240916', 215), ('20240917', 719), ('20240918', 4857), ('20240919', 1688)]",1353,整体上升趋势
1651771988789255,月光漫步,1086,1360,25352523,18641,2019-12-02 02:08:42,"[('20240906', 270), ('20240907', 1076), ('20240908', 470), ('20240909', 368), ('20240910', 327), ('20240911', 346), ('20240912', 503), ('20240913', 357), ('20240914', 354), ('20240915', 301), ('20240916', 256), ('20240917', 648), ('20240918', 494), ('20240919', 316)]",46,整体上升趋势
1699648687788039,人没钱鬼都不沾边,1079,20858,49157294,2356,2021-05-13 13:10:16,"[('20240906', 606), ('20240907', 756), ('20240908', 568), ('20240909', 708), ('20240910', 627), ('20240911', 610), ('20240912', 589), ('20240913', 441), ('20240914', 519), ('20240915', 664), ('20240916', 549), ('20240917', 529), ('20240918', 599), ('20240919', 538)]",-68,整体下降趋势
1584561757474894,情感生活,38564,222615,2341054987,10516,2017-11-20 05:30:51,"[('20240906', 4991), ('20240907', 11815), ('20240908', 5395), ('20240909', 7786), ('20240910', 18832), ('20240911', 12621), ('20240912', 8425), ('20240913', 8254), ('20240914', 7318), ('20240915', 10567), ('20240916', 6329), ('20240917', 5035), ('20240918', 8871), ('20240919', 9749)]",4758,整体上升趋势
7378820119386359834,乡亲说媒,1073,86,1305487,15180,2024-06-10 10:31:06,"[('20240906', 187), ('20240907', 161), ('20240908', 245), ('20240909', 283), ('20240910', 499), ('20240911', 217), ('20240912', 250), ('20240913', 253), ('20240914', 241), ('20240915', 286), ('20240916', 238), ('20240917', 398), ('20240918', 409), ('20240919', 485)]",298,整体上升趋势
1578522987333646,人生的意义,25775,71605,1006405338,14054,2017-09-14 13:47:11,"[('20240906', 2800), ('20240907', 12993), ('20240908', 29033), ('20240909', 9820), ('20240910', 10081), ('20240910', 0), ('20240911', 6633), ('20240912', 4827), ('20240913', 3598), ('20240914', 4336), ('20240915', 3882), ('20240916', 4710), ('20240917', 6933), ('20240918', 5711), ('20240919', 6179)]",3379,整体上升趋势
1647783401460743,陶矜,120493,103531,6006286387,58014,2019-10-19 01:31:49,"[('20240906', 32417), ('20240907', 30355), ('20240908', 26433), ('20240909', 30541), ('20240910', 38023), ('20240911', 30475), ('20240912', 33613), ('20240913', 30891), ('20240914', 27763), ('20240915', 25494), ('20240916', 24758), ('20240917', 25397), ('20240918', 31518), ('20240919', 34319)]",1902,整体上升趋势
1747496273853507,laijiaqi情感文案🇨🇳,1072,1650,16096152,9755,2022-10-23 16:30:33,"[('20240906', 542), ('20240907', 2107), ('20240908', 899), ('20240909', 1228), ('20240910', 1001), ('20240911', 333), ('20240912', 361), ('20240913', 285), ('20240914', 391), ('20240915', 168), ('20240916', 905), ('20240917', 357), ('20240918', 152), ('20240919', 211)]",-331,整体下降趋势
1776470034642973,人和人之间的相处之道句子,1071,5196,12075565,2324,2023-09-08 11:50:56,"[('20240906', 130), ('20240907', 121), ('20240908', 161), ('20240909', 290), ('20240910', 170), ('20240911', 305), ('20240912', 118), ('20240913', 137), ('20240914', 114), ('20240915', 432), ('20240916', 662), ('20240917', 271), ('20240918', 185), ('20240919', 191)]",61,整体上升趋势
1617399231580163,人有多大德就有多大福,1071,26,62423,2400,2018-11-17 16:28:27,"[('20240919', 1071)]",0,无明显趋势变化
1783461689427979,周轶君纪录片,1069,23,418580,18199,2023-11-24 16:00:12,"[('20240906', 28), ('20240907', 21), ('20240908', 22), ('20240909', 100), ('20240910', 85), ('20240911', 220), ('20240912', 385), ('20240913', 327), ('20240914', 269), ('20240915', 273), ('20240916', 271), ('20240917', 48), ('20240918', 155), ('20240919', 149)]",121,整体上升趋势
1634513760297995,好男不赌好女不舞,1063,1132,16342512,14436,2019-05-25 14:16:33,"[('20240906', 1419), ('20240907', 451), ('20240908', 135), ('20240909', 117), ('20240910', 195), ('20240911', 232), ('20240912', 186), ('20240913', 114), ('20240914', 237), ('20240915', 611), ('20240916', 321), ('20240917', 106), ('20240918', 108), ('20240919', 93)]",-1326,整体下降趋势
1604762568802308,看开点,1060,3478,28130916,8088,2018-07-01 04:54:06,"[('20240906', 29), ('20240907', 40), ('20240908', 41), ('20240909', 23), ('20240909', 0), ('20240910', 0), ('20240910', 24), ('20240911', 47), ('20240912', 23), ('20240912', 0), ('20240913', 22), ('20240914', 23), ('20240914', 0), ('20240915', 0), ('20240915', 22), ('20240916', 24), ('20240916', 0), ('20240917', 39), ('20240918', 48), ('20240919', 1055)]",1026,整体上升趋势
7413251679361271808,只是说着放下,1059,29,514023,17724,2024-09-11 05:23:19,"[('20240911', 1019), ('20240912', 1414), ('20240913', 599), ('20240914', 329), ('20240915', 311), ('20240916', 275), ('20240917', 264), ('20240918', 267), ('20240919', 224)]",-795,整体下降趋势
1575344877292557,我的抖音生活,1058,233615,147185480,630,2017-08-10 11:52:29,"[('20240906', 120), ('20240907', 121), ('20240907', 0), ('20240908', 118), ('20240909', 207), ('20240910', 136), ('20240911', 115), ('20240912', 146), ('20240913', 598), ('20240914', 465), ('20240915', 176), ('20240916', 148), ('20240917', 155), ('20240918', 157), ('20240919', 136)]",16,整体上升趋势
1611865930353671,先爱己而后爱人,1053,38047,108964521,2863,2018-09-17 14:38:59,"[('20240906', 199), ('20240907', 135), ('20240908', 97), ('20240909', 165), ('20240910', 124), ('20240911', 85), ('20240912', 104), ('20240913', 254), ('20240914', 623), ('20240915', 171), ('20240916', 157), ('20240917', 161), ('20240918', 179), ('20240919', 175)]",-24,整体下降趋势
1573176427202574,不爱了,1049,23572,234555556,9950,2017-07-17 13:25:54,"[('20240906', 786), ('20240907', 602), ('20240908', 715), ('20240909', 425), ('20240910', 574), ('20240911', 334), ('20240912', 257), ('20240913', 217), ('20240914', 420), ('20240915', 260), ('20240916', 333), ('20240917', 244), ('20240918', 186), ('20240919', 402)]",-384,整体下降趋势
1743220523774995,军师傲悟,1047,290,69480603,239588,2022-09-06 11:44:20,"[('20240906', 456), ('20240907', 408), ('20240908', 614), ('20240909', 428), ('20240910', 417), ('20240911', 398), ('20240912', 334), ('20240913', 320), ('20240914', 376), ('20240915', 392), ('20240916', 333), ('20240917', 334), ('20240918', 290), ('20240919', 270)]",-186,整体下降趋势
1596913131874375,抠门男友,1045,4136,308714469,74640,2018-04-05 13:30:39,"[('20240906', 337), ('20240907', 397), ('20240908', 318), ('20240909', 187), ('20240909', 0), ('20240910', 235), ('20240911', 263), ('20240912', 380), ('20240912', 0), ('20240913', 206), ('20240914', 363), ('20240915', 324), ('20240916', 330), ('20240917', 170), ('20240918', 0), ('20240918', 209), ('20240919', 278)]",-59,整体下降趋势
1712248012353544,一深情男子杨某,1041,949,67672263,71309,2021-09-29 14:49:41,"[('20240906', 241), ('20240907', 351), ('20240908', 1364), ('20240909', 14236), ('20240910', 536), ('20240911', 3545), ('20240912', 5069), ('20240913', 545), ('20240914', 445), ('20240915', 262), ('20240916', 277), ('20240917', 332), ('20240918', 443), ('20240919', 273)]",32,整体上升趋势
1602084870038532,姻缘天注定,1040,9597,93438297,9736,2018-06-01 15:33:13,"[('20240906', 74), ('20240907', 50), ('20240908', 81), ('20240909', 41), ('20240910', 78), ('20240911', 85), ('20240912', 85), ('20240913', 456), ('20240914', 400), ('20240915', 155), ('20240916', 97), ('20240917', 140), ('20240918', 131), ('20240919', 113)]",39,整体上升趋势
1715705836149837,以下内容仅供参考,1040,17145,76155419,4441,2021-11-06 19:21:35,"[('20240906', 693), ('20240907', 571), ('20240908', 484), ('20240909', 1026), ('20240910', 564), ('20240911', 788), ('20240912', 492), ('20240913', 359), ('20240914', 274), ('20240915', 313), ('20240916', 309), ('20240917', 399), ('20240918', 324), ('20240919', 693)]",0,无明显趋势变化
1762694053120015,痛给了我爱给了你,1037,70208,96344882,1372,2023-04-09 10:29:35,"[('20240906', 559), ('20240907', 433), ('20240908', 593), ('20240909', 522), ('20240910', 470), ('20240911', 508), ('20240912', 578), ('20240913', 619), ('20240914', 598), ('20240915', 389), ('20240916', 479), ('20240917', 405), ('20240918', 393), ('20240919', 351)]",-208,整体下降趋势
7369122793713862692,一代蕉王奥德彪,23425,4319,103858554,24046,2024-05-15 07:20:28,"[('20240906', 1625), ('20240907', 1539), ('20240908', 1270), ('20240909', 968), ('20240910', 2888), ('20240911', 1987), ('20240912', 1702), ('20240913', 2793), ('20240914', 10522), ('20240915', 3148), ('20240916', 5144), ('20240917', 2892), ('20240918', 2723), ('20240919', 3178)]",1553,整体上升趋势
1700903591623688,喜欢占便宜的人,1036,85,263665,3101,2021-05-27 09:36:12,"[('20240916', 611), ('20240917', 170), ('20240918', 96), ('20240919', 387)]",-224,整体下降趋势
1699743917531203,修身养性禅悟人生,1034,17271,50925512,2948,2021-05-14 14:22:28,"[('20240906', 1044), ('20240907', 1260), ('20240908', 483), ('20240909', 556), ('20240910', 195), ('20240911', 190), ('20240912', 228), ('20240913', 141), ('20240914', 765), ('20240915', 211), ('20240916', 179), ('20240917', 168), ('20240918', 212), ('20240919', 139)]",-905,整体下降趋势
1660295081914371,余生好好爱自己让自己活得贵一点,6332,2785561,2449566573,879,2020-03-05 03:59:46,"[('20240906', 2794), ('20240907', 2374), ('20240908', 2712), ('20240909', 2388), ('20240910', 2915), ('20240911', 2514), ('20240912', 2677), ('20240913', 3872), ('20240914', 2654), ('20240915', 2398), ('20240916', 2368), ('20240917', 2642), ('20240918', 3412), ('20240919', 3337)]",543,整体上升趋势
1788760027736073,清醒心软的人才最痛苦,1032,62500,110243124,1763,2024-01-22 03:36:24,"[('20240906', 1363), ('20240907', 1073), ('20240908', 716), ('20240909', 695), ('20240910', 797), ('20240911', 667), ('20240912', 616), ('20240913', 712), ('20240914', 640), ('20240915', 591), ('20240916', 545), ('20240917', 489), ('20240918', 598), ('20240919', 535)]",-828,整体下降趋势
1623577865103368,祝由科,1031,4672,56495663,12092,2019-01-24 21:15:11,"[('20240906', 318), ('20240907', 218), ('20240908', 134), ('20240909', 599), ('20240910', 156), ('20240911', 239), ('20240912', 219), ('20240913', 192), ('20240914', 448), ('20240915', 398), ('20240916', 316), ('20240917', 268), ('20240918', 400), ('20240919', 342)]",24,整体上升趋势
1587013470391373,建议,22318,36294,1279768544,35261,2017-12-17 06:59:47,"[('20240906', 992), ('20240907', 737), ('20240908', 1117), ('20240909', 1291), ('20240910', 1199), ('20240911', 1710), ('20240912', 2127), ('20240913', 8764), ('20240914', 1846), ('20240915', 7314), ('20240916', 2339), ('20240917', 3560), ('20240918', 1843), ('20240919', 3681)]",2689,整体上升趋势
1613677926240260,吃不穷,1024,364,1206295,3313,2018-10-07 14:39:53,"[('20240909', 21), ('20240911', 402), ('20240912', 36), ('20240913', 54), ('20240914', 612), ('20240915', 0), ('20240915', 487), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
1590736844931079,爱情忠告,1023,12432,168015979,13514,2018-01-27 09:21:13,"[('20240906', 247), ('20240907', 311), ('20240908', 268), ('20240909', 229), ('20240910', 333), ('20240911', 303), ('20240912', 299), ('20240913', 331), ('20240914', 258), ('20240915', 319), ('20240916', 324), ('20240917', 229), ('20240918', 266), ('20240919', 255)]",8,整体上升趋势
1608195365513224,刘六六,1020,598,81288094,135933,2018-08-08 02:16:56,"[('20240906', 205), ('20240907', 122), ('20240908', 252), ('20240909', 171), ('20240910', 177), ('20240911', 125), ('20240912', 233), ('20240913', 197), ('20240914', 338), ('20240915', 499), ('20240916', 278), ('20240917', 358), ('20240918', 168), ('20240919', 171)]",-34,整体下降趋势
1777479768734720,原来跟对象得这么沟通,1019,3167,42568293,13441,2023-09-19 15:23:51,"[('20240906', 55), ('20240907', 77), ('20240908', 46), ('20240909', 76), ('20240910', 65), ('20240911', 29), ('20240912', 53), ('20240913', 46), ('20240914', 123), ('20240915', 48), ('20240916', 233), ('20240917', 834), ('20240918', 70), ('20240919', 53)]",-2,整体下降趋势
